-90,-73,-95
-94,-72,-93
-94,-73,-93
-90,-72,-97
-89,-74,-99
-94,-74,-97
-96,-79,-96
-95,-79,-95
-96,-72,-95
-89,-72,-96
-87,-72,-94
-93,-74,-97
-95,-72,-94
-91,-79,-93
-88,-79,-94
-89,-79,-95
-87,-79,-92
-96,-72,-89
-92,-72,-99
-93,-75,-99
