-80,-88,-86
-80,-86,-89
-80,-86,-95
-82,-87,-94
-79,-86,-95
-77,-86,-94
-76,-83,-92
-77,-82,-93
-79,-85,-90
-79,-86,-92
-81,-86,-92
-81,-86,-93
-81,-85,-93
-79,-83,-93
-78,-82,-89
-78,-86,-90
-79,-86,-92
-78,-86,-98
-80,-85,-90
-81,-87,-92
